mjd,mag,magerr
1,21.471543285666975,0.05
7,21.465535211178242,0.05
8,21.466278640221155,0.05
9,21.46693650755575,0.05
10,21.466951427911745,0.05
11,21.4669302908271,0.05
12,21.46673842276325,0.05
13,21.46621126369711,0.05
66,21.439775834887037,0.05
67,21.43786523820686,0.05
68,21.43636967718451,0.05
69,21.434933571655456,0.05
70,21.433085048628392,0.05
71,21.43043253952657,0.05
72,21.426685358268777,0.05
73,21.421890685551695,0.05
99,21.34390539345319,0.05
100,21.34372313448295,0.05
101,21.343875769206512,0.05
102,21.344107528667003,0.05
103,21.344291910997775,0.05
104,21.344197354212874,0.05
105,21.343136237530167,0.05
106,21.341621440901058,0.05
107,21.340304537682577,0.05
108,21.339237002927995,0.05
109,21.33822864739168,0.05
110,21.336690103150325,0.05
111,21.334803249349882,0.05
112,21.33278172879175,0.05
113,21.33064758042675,0.05
114,21.32829049039129,0.05
115,21.326309059717154,0.05
116,21.324181652916558,0.05
117,21.32219114849756,0.05
118,21.320469503685366,0.05
119,21.318038786973524,0.05
120,21.315691426131217,0.05
121,21.313933556647406,0.05
207,21.371130024823593,0.05
208,21.37124054730959,0.05
209,21.37155653649797,0.05
210,21.371405398912593,0.05
211,21.37202629481984,0.05
212,21.37369230228439,0.05
213,21.375274584809766,0.05
214,21.375937464032937,0.05
215,21.37617276190199,0.05
216,21.376745759741986,0.05
217,21.376930305553977,0.05
218,21.37657529987566,0.05
304,21.510624109479345,0.05
305,21.509398045594473,0.05
306,21.507368886829717,0.05
307,21.50569919035606,0.05
308,21.5039046851171,0.05
309,21.501622644536575,0.05
310,21.49892199447323,0.05
311,21.495809078019455,0.05
312,21.493364484671183,0.05
313,21.491487696271015,0.05
314,21.4900511793442,0.05
315,21.48913052580621,0.05
316,21.488823389638988,0.05
382,21.546334258631738,0.05
383,21.545319965728474,0.05
384,21.54494974724195,0.05
385,21.54436480975381,0.05
386,21.544162927679004,0.05
387,21.545549140449047,0.05
388,21.5477254294995,0.05
389,21.550254302331787,0.05
390,21.552360704444247,0.05
393,21.55289263756176,0.05
394,21.55209207672717,0.05
395,21.55111272263668,0.05
396,21.550322746210234,0.05
397,21.549331984923448,0.05
398,21.54835626646473,0.05
399,21.547116274643763,0.05
400,21.545717075241846,0.05
401,21.54394176381455,0.05
402,21.5412969922103,0.05
403,21.537717051835777,0.05
439,21.509786824181894,0.05
440,21.507072965929076,0.05
441,21.504501360325314,0.05
442,21.50228035728572,0.05
443,21.499862964362443,0.05
444,21.497600874455934,0.05
445,21.49538809341889,0.05
446,21.49243232837491,0.05
447,21.488902557954695,0.05
448,21.484040089516263,0.05
449,21.478794091607618,0.05
450,21.473899402012343,0.05
451,21.46920316497833,0.05
466,21.427822702398693,0.05
467,21.428523542136823,0.05
468,21.42906355154698,0.05
469,21.429332726164994,0.05
470,21.429373842280377,0.05
471,21.429710604869634,0.05
472,21.43089546512362,0.05
473,21.432493498220275,0.05
474,21.43418745997875,0.05
475,21.435605671462262,0.05
476,21.436981572043187,0.05
477,21.438220310661627,0.05
478,21.43996517422608,0.05
479,21.442034410181968,0.05
482,21.448745290055108,0.05
483,21.451564731336397,0.05
484,21.45386325353892,0.05
485,21.455555724837673,0.05
486,21.456541754364103,0.05
487,21.456984849449377,0.05
488,21.456043607901243,0.05
543,21.48781842889877,0.05
544,21.487744667146934,0.05
545,21.48769809952085,0.05
546,21.488103892323956,0.05
547,21.489127534550413,0.05
548,21.49162559805378,0.05
549,21.494562503671965,0.05
579,21.49024218548694,0.05
580,21.491267439599675,0.05
581,21.492059861527586,0.05
582,21.492446847088807,0.05
583,21.492998897314287,0.05
584,21.49384678561038,0.05
585,21.494552673181822,0.05
586,21.49603037950542,0.05
587,21.497757953199915,0.05
588,21.499637613502095,0.05
589,21.501411175469038,0.05
590,21.502244000391578,0.05
591,21.50242134037169,0.05
608,21.504384824371137,0.05
609,21.504702880348383,0.05
610,21.50512944095403,0.05
611,21.506001193995196,0.05
612,21.506199830823768,0.05
613,21.50585575250259,0.05
614,21.505542203739772,0.05
617,21.50518907913405,0.05
618,21.505370006005386,0.05
619,21.50495800887,0.05
620,21.504800485360995,0.05
621,21.505161006183222,0.05
622,21.505921699916975,0.05
623,21.507420490219324,0.05
624,21.50906369804874,0.05
625,21.511012191724397,0.05
626,21.513320312018884,0.05
627,21.5157844685887,0.05
628,21.51806915841609,0.05
631,21.522703290795825,0.05
632,21.52451798969056,0.05
633,21.52585829976909,0.05
634,21.527580131349616,0.05
635,21.530065745987777,0.05
636,21.53296873495392,0.05
637,21.535508486481383,0.05
654,21.53940432814408,0.05
655,21.540581780332666,0.05
656,21.541292590679838,0.05
657,21.541380348379356,0.05
658,21.540727029576566,0.05
659,21.5399814580447,0.05
660,21.538985993918523,0.05
661,21.537961054791445,0.05
662,21.537036014295587,0.05
663,21.536141807622037,0.05
664,21.534466801693505,0.05
667,21.527733588201407,0.05
668,21.525976360917745,0.05
669,21.525567431971815,0.05
670,21.525416348770698,0.05
671,21.52536998996137,0.05
