mjd,mag,magerr
1,22.71098375976569,0.05
18,22.668463266567123,0.05
19,22.671969512691952,0.05
20,22.66773775908704,0.05
21,22.67979528735585,0.05
22,22.68635465828975,0.05
23,22.672299201761398,0.05
24,22.633563043592183,0.05
25,22.636401037824136,0.05
30,22.5724256423703,0.05
31,22.533134320857734,0.05
32,22.55651096042687,0.05
33,22.594854902740515,0.05
34,22.611308646783407,0.05
35,22.52663201688582,0.05
36,22.4862260578819,0.05
37,22.47991540909708,0.05
38,22.462119175161895,0.05
39,22.4321912743957,0.05
40,22.437023250281534,0.05
41,22.41787575534581,0.05
49,22.568603446777608,0.05
50,22.55320133083226,0.05
51,22.543615559976253,0.05
52,22.562979643059116,0.05
53,22.591130310387406,0.05
54,22.6290547875762,0.05
55,22.60999260210169,0.05
56,22.592620920001472,0.05
57,22.561376237762595,0.05
100,22.580134478333285,0.05
101,22.58043195907839,0.05
102,22.578928853617036,0.05
103,22.577464953554887,0.05
104,22.582026483958195,0.05
105,22.543815852763252,0.05
106,22.512441007638138,0.05
107,22.510887223994096,0.05
108,22.50717856312182,0.05
114,22.638128461477926,0.05
115,22.6619483755374,0.05
116,22.70406652092236,0.05
117,22.706461117044093,0.05
118,22.66623241835395,0.05
119,22.633989186350384,0.05
120,22.630430721587878,0.05
121,22.63054862224046,0.05
122,22.613997899780124,0.05
123,22.59516451984441,0.05
124,22.55824499168468,0.05
125,22.54051730425919,0.05
126,22.5354227846451,0.05
127,22.56371530927745,0.05
128,22.57916948369766,0.05
184,22.48294752312831,0.05
185,22.494325590167684,0.05
186,22.475499042307526,0.05
187,22.449604918694142,0.05
188,22.447734755269003,0.05
189,22.49225602837698,0.05
190,22.549774923196928,0.05
191,22.57301941388308,0.05
192,22.605374842014776,0.05
193,22.62618663700821,0.05
199,22.53610046324824,0.05
200,22.550566636435157,0.05
201,22.53680690748748,0.05
202,22.540572418056705,0.05
203,22.522905307608887,0.05
204,22.471834637800605,0.05
205,22.460152595323812,0.05
206,22.478429102134463,0.05
207,22.491997174167672,0.05
208,22.492791451415506,0.05
209,22.466097538436166,0.05
210,22.455754692076503,0.05
277,22.682135720504185,0.05
278,22.68707177328644,0.05
279,22.65639286205478,0.05
280,22.618957066627793,0.05
281,22.588465384492032,0.05
282,22.554035911015795,0.05
283,22.554702511357696,0.05
284,22.561405644355098,0.05
345,22.517448990171125,0.05
346,22.511300967198245,0.05
347,22.531296806616247,0.05
348,22.501615947407323,0.05
349,22.477392232870763,0.05
350,22.480861614666146,0.05
351,22.483063668053525,0.05
352,22.496646761091462,0.05
446,22.44395801806545,0.05
447,22.429446644592566,0.05
448,22.44026902929526,0.05
449,22.477958900790263,0.05
450,22.509056604592324,0.05
451,22.489652979277984,0.05
452,22.46714542283636,0.05
453,22.4412728529934,0.05
477,22.63129673925271,0.05
478,22.580446407139313,0.05
479,22.574153532839183,0.05
480,22.558856832723272,0.05
481,22.55195966033734,0.05
482,22.571494196844576,0.05
483,22.63064547050569,0.05
484,22.689503327095615,0.05
485,22.693835243644195,0.05
486,22.696890850327527,0.05
487,22.713468975502927,0.05
488,22.69998023186563,0.05
489,22.691458927673345,0.05
490,22.691734298121993,0.05
550,22.511514027975913,0.05
551,22.543257463258563,0.05
552,22.560975612887482,0.05
553,22.59701291174924,0.05
554,22.608206798766766,0.05
555,22.586143491294997,0.05
556,22.52151721723333,0.05
557,22.46697500196212,0.05
558,22.457748273264677,0.05
559,22.469063392721857,0.05
564,22.5790235703489,0.05
565,22.602543632995072,0.05
566,22.575789089787527,0.05
567,22.539350717411416,0.05
568,22.549605931700377,0.05
569,22.57983709963846,0.05
570,22.589344510605166,0.05
571,22.57390251853861,0.05
572,22.553682678269816,0.05
573,22.527277412821284,0.05
574,22.52649055049553,0.05
575,22.51368662122335,0.05
576,22.522932047636168,0.05
577,22.574212571356547,0.05
604,22.479195732921916,0.05
605,22.530594376673356,0.05
606,22.572562044690265,0.05
607,22.59956903664844,0.05
608,22.495366158347558,0.05
609,22.431007853947186,0.05
610,22.429697688114537,0.05
611,22.462723128190852,0.05
612,22.51401741168747,0.05
613,22.507862302451777,0.05
614,22.491225458797125,0.05
671,22.713596670712143,0.05
672,22.685729873914163,0.05
673,22.683990723832544,0.05
674,22.709684452533573,0.05
675,22.718844437596864,0.05
676,22.656489210390383,0.05
677,22.62094479011271,0.05
678,22.59210069849791,0.05
679,22.593254913651116,0.05
680,22.600262754394045,0.05
681,22.622322320793693,0.05
696,22.398222462968185,0.05
697,22.358788729850026,0.05
698,22.36823379858071,0.05
699,22.358291140476716,0.05
700,22.378140665753996,0.05
701,22.40718594292634,0.05
702,22.420969179074056,0.05
703,22.378429434359198,0.05
704,22.35143095210301,0.05
705,22.37036500920683,0.05
706,22.365611618111508,0.05
707,22.387219441135407,0.05
714,22.541689073630785,0.05
715,22.537467894618352,0.05
716,22.493163199490546,0.05
717,22.471684433016016,0.05
718,22.462685818900674,0.05
719,22.440628705127743,0.05
720,22.429191175182304,0.05
721,22.447165822318148,0.05
