mjd,mag,magerr
1,20.086695119386924,0.05
13,20.10243558136721,0.05
14,20.103860624544104,0.05
15,20.105306758862973,0.05
16,20.106757145834486,0.05
17,20.108204174708312,0.05
18,20.10964759698141,0.05
19,20.11109519119686,0.05
20,20.112551694017235,0.05
21,20.114007943655828,0.05
22,20.11546212919216,0.05
23,20.116940535894962,0.05
24,20.11845504646056,0.05
25,20.11999463142937,0.05
26,20.121548703468726,0.05
48,20.156156406361127,0.05
49,20.15780088572034,0.05
50,20.159452495112426,0.05
51,20.161109922704235,0.05
52,20.162778132044444,0.05
53,20.16445537110821,0.05
54,20.16613184987424,0.05
55,20.16779980180464,0.05
56,20.169463343563443,0.05
57,20.17113759462091,0.05
58,20.172825107562907,0.05
59,20.17451487811808,0.05
60,20.176213136742923,0.05
135,20.293212291212548,0.05
136,20.294986876962902,0.05
137,20.296762861786,0.05
138,20.2985421486755,0.05
139,20.300334786665694,0.05
140,20.302132277329086,0.05
141,20.30394449959801,0.05
142,20.305768251935028,0.05
228,20.44095387447097,0.05
229,20.44222270715445,0.05
230,20.443501905910317,0.05
231,20.444761658988334,0.05
232,20.4460054285938,0.05
233,20.447273681904896,0.05
234,20.448547210250517,0.05
235,20.44983627080665,0.05
236,20.451158906700776,0.05
237,20.452492228671296,0.05
238,20.453834204621153,0.05
254,20.47426738107668,0.05
255,20.475408646930497,0.05
256,20.47655366722544,0.05
257,20.47770929139387,0.05
258,20.47885524653116,0.05
259,20.479989144369135,0.05
260,20.48112265115325,0.05
261,20.482254865063744,0.05
262,20.48339158933083,0.05
299,20.520441345880762,0.05
300,20.521355644159605,0.05
301,20.52227403855175,0.05
302,20.52319274457779,0.05
303,20.524096282653993,0.05
304,20.524995304639027,0.05
305,20.525879184838026,0.05
306,20.5267483600067,0.05
307,20.527608898836824,0.05
311,20.53112097873261,0.05
312,20.532031733316053,0.05
313,20.532962562837106,0.05
314,20.53390162413131,0.05
315,20.53482608185032,0.05
316,20.535723318986477,0.05
317,20.536600040562995,0.05
318,20.537455527389845,0.05
319,20.538293088278174,0.05
320,20.539118934638743,0.05
321,20.539942653310852,0.05
322,20.540762656234698,0.05
323,20.54158155631759,0.05
333,20.548799518943788,0.05
334,20.549535116553862,0.05
335,20.55026882020163,0.05
336,20.55098998982978,0.05
337,20.551696880889132,0.05
338,20.5523879078222,0.05
339,20.55307011458725,0.05
340,20.553748378854998,0.05
341,20.554421079503093,0.05
342,20.555093756311457,0.05
343,20.555782389597987,0.05
344,20.556493067071962,0.05
345,20.5571920950726,0.05
381,20.563196064436617,0.05
382,20.563102529234918,0.05
383,20.563020266955583,0.05
384,20.56294830657948,0.05
385,20.56288853944512,0.05
386,20.562855107656638,0.05
387,20.562862900788268,0.05
388,20.562894868855984,0.05
389,20.56292507503253,0.05
390,20.562960368654366,0.05
391,20.562989710935277,0.05
392,20.563046616467908,0.05
446,20.574296573142213,0.05
447,20.5747146470056,0.05
448,20.575154914957615,0.05
449,20.575610321651844,0.05
450,20.57607628286207,0.05
451,20.57657246509705,0.05
452,20.577094099643652,0.05
454,20.57827220317862,0.05
455,20.57888134153456,0.05
456,20.579498011898018,0.05
457,20.580132010987818,0.05
458,20.580794205169546,0.05
459,20.58148566880329,0.05
460,20.582191625434156,0.05
461,20.582891905813717,0.05
462,20.583586939071814,0.05
463,20.584271143920326,0.05
464,20.58494161219067,0.05
471,20.5899385356959,0.05
472,20.59068233592013,0.05
473,20.591426463738905,0.05
474,20.592160798949216,0.05
475,20.59289776771633,0.05
476,20.59363714092887,0.05
477,20.594382051376463,0.05
478,20.595117509139506,0.05
479,20.59583951389329,0.05
552,20.666487382240312,0.05
553,20.667436915372683,0.05
554,20.668367971967335,0.05
555,20.66929279056128,0.05
556,20.670225201094162,0.05
557,20.671149704516417,0.05
558,20.672083274570205,0.05
559,20.673021353700598,0.05
560,20.673955738345434,0.05
561,20.67487462132403,0.05
562,20.675747510209426,0.05
563,20.676601249717585,0.05
564,20.677456953783313,0.05
580,20.689120833226703,0.05
581,20.68970085634526,0.05
582,20.690264383571765,0.05
583,20.690808112879346,0.05
584,20.69134627643941,0.05
585,20.691888503354143,0.05
586,20.692432881964685,0.05
587,20.69296843378435,0.05
588,20.693479932485722,0.05
621,20.69874511171229,0.05
622,20.698782119366676,0.05
623,20.698807779012277,0.05
624,20.698851581578175,0.05
625,20.698928663931376,0.05
626,20.699014151831342,0.05
627,20.699119812675825,0.05
628,20.69924123512535,0.05
642,20.701301170932176,0.05
643,20.701486804619428,0.05
644,20.701662240479003,0.05
645,20.701834690884674,0.05
646,20.7020074835684,0.05
647,20.70219238719327,0.05
648,20.702404653312747,0.05
649,20.70267053715957,0.05
650,20.702977476430995,0.05
651,20.703309188086017,0.05
652,20.703659766348586,0.05
653,20.704018585638856,0.05
654,20.70438490708522,0.05
708,20.730513075707357,0.05
709,20.73117092425877,0.05
710,20.731840728346164,0.05
711,20.732521218693,0.05
712,20.733177203141132,0.05
713,20.733826428483404,0.05
714,20.734470799229392,0.05
