mjd,mag,magerr
1,19.45472777782677,0.05
113,19.601080690079378,0.05
114,19.600088720644898,0.05
115,19.59928058391622,0.05
116,19.598499587481776,0.05
117,19.59731433420219,0.05
118,19.595822550487036,0.05
119,19.594157189196288,0.05
120,19.59241462790424,0.05
121,19.59039854075362,0.05
122,19.588270202120647,0.05
123,19.58602324500132,0.05
124,19.583779241928845,0.05
125,19.58150879383259,0.05
126,19.579216139763794,0.05
137,19.546524785682088,0.05
138,19.543755833032115,0.05
139,19.541079442277642,0.05
140,19.538496585564694,0.05
141,19.53572681782949,0.05
142,19.533174276129735,0.05
143,19.53087807131724,0.05
151,19.512755070707193,0.05
152,19.510067085170398,0.05
153,19.50718060628244,0.05
154,19.50428003622867,0.05
155,19.501513670595408,0.05
156,19.49896252795184,0.05
157,19.496566011882884,0.05
158,19.493970309121202,0.05
159,19.491312391851388,0.05
160,19.488640580673497,0.05
191,19.437266012830086,0.05
192,19.438482701700856,0.05
193,19.439911991432275,0.05
194,19.44153741311768,0.05
195,19.44324400929215,0.05
196,19.44526547490488,0.05
197,19.447676914305298,0.05
198,19.45028061156801,0.05
199,19.453018777735984,0.05
200,19.455971503955602,0.05
201,19.458977516544614,0.05
228,19.52377682536244,0.05
229,19.52648639606553,0.05
230,19.529332356289395,0.05
231,19.532157046070473,0.05
232,19.535023999163904,0.05
233,19.537803070386566,0.05
234,19.540607225610152,0.05
235,19.54351324681452,0.05
236,19.546405332767996,0.05
237,19.549254245360338,0.05
238,19.55210069686597,0.05
239,19.554909944400812,0.05
240,19.557894755030752,0.05
241,19.561094330840227,0.05
242,19.5645083499387,0.05
243,19.56806318050358,0.05
247,19.582005391947853,0.05
248,19.58535653589609,0.05
249,19.588551547146004,0.05
250,19.591792695913675,0.05
251,19.5951337737258,0.05
252,19.59843735447398,0.05
253,19.601790231087385,0.05
254,19.605003647771873,0.05
255,19.608261409518427,0.05
256,19.61159517545706,0.05
257,19.61477873930638,0.05
258,19.617743415536616,0.05
350,19.4551671507161,0.05
351,19.45580262247551,0.05
352,19.45689467682279,0.05
353,19.45837861032178,0.05
354,19.460135792157693,0.05
355,19.461771817019418,0.05
356,19.463232513184188,0.05
357,19.46462053450221,0.05
358,19.466038696333904,0.05
359,19.46754174311838,0.05
360,19.46920603903248,0.05
361,19.47085610035679,0.05
362,19.47246852310382,0.05
363,19.474290991039688,0.05
364,19.476388071082063,0.05
365,19.478720566019653,0.05
366,19.48109320514559,0.05
421,19.56577895923713,0.05
422,19.566523007976762,0.05
423,19.56722201068947,0.05
424,19.567896822418,0.05
425,19.568433131077335,0.05
426,19.568873748404947,0.05
427,19.569154083576528,0.05
428,19.569186745216747,0.05
429,19.56915604140645,0.05
430,19.569027413986994,0.05
436,19.565306042551676,0.05
437,19.564531086167243,0.05
438,19.563738386350558,0.05
439,19.562975567365633,0.05
440,19.561976695057744,0.05
441,19.560671723414707,0.05
442,19.559354506386534,0.05
443,19.55820416074257,0.05
444,19.557395807712247,0.05
445,19.55673127844458,0.05
446,19.556103341181448,0.05
447,19.555510251651675,0.05
448,19.554787127433052,0.05
449,19.553995825215175,0.05
450,19.552905292465077,0.05
479,19.4973283348129,0.05
480,19.49509370614789,0.05
481,19.492942585953564,0.05
482,19.490692463311653,0.05
483,19.488478649215203,0.05
484,19.48661898958077,0.05
485,19.485038900308076,0.05
486,19.48378396138319,0.05
487,19.48268741941559,0.05
488,19.48144732047286,0.05
517,19.459730985691458,0.05
518,19.459980653900438,0.05
519,19.460738422166493,0.05
520,19.461837522573454,0.05
521,19.46326518553112,0.05
522,19.464971761770478,0.05
523,19.46663829465877,0.05
524,19.46842491714397,0.05
525,19.47036830855553,0.05
526,19.472422422286265,0.05
527,19.47456192150883,0.05
560,19.561159307602857,0.05
561,19.562699581547754,0.05
562,19.564271924976673,0.05
563,19.565720236369394,0.05
564,19.5671401528572,0.05
565,19.568458059841852,0.05
566,19.5694940799793,0.05
567,19.570362463838357,0.05
576,19.576177287625633,0.05
577,19.576890440478415,0.05
578,19.577443248627553,0.05
579,19.57778452468684,0.05
580,19.577792593238108,0.05
581,19.577376399278428,0.05
582,19.576691209936563,0.05
603,19.540118547386577,0.05
604,19.537663879511733,0.05
605,19.535447822769633,0.05
606,19.533474006430886,0.05
607,19.531803181936475,0.05
608,19.530163858333474,0.05
609,19.528419813747043,0.05
610,19.52638400342989,0.05
619,19.50278089532143,0.05
620,19.500835218207918,0.05
621,19.49904901244586,0.05
622,19.49707073811667,0.05
623,19.495161064286613,0.05
624,19.49363000151549,0.05
625,19.492217912545208,0.05
626,19.49097912847858,0.05
627,19.48996907567929,0.05
628,19.48902054383978,0.05
705,19.597262262729053,0.05
706,19.59791149631956,0.05
707,19.598487413227424,0.05
708,19.599092828082057,0.05
709,19.5996789510801,0.05
710,19.60028960549392,0.05
711,19.600731695443976,0.05
712,19.601004671991127,0.05
713,19.601134065598963,0.05
714,19.60094043061539,0.05
718,19.59983882134926,0.05
719,19.59963245090301,0.05
720,19.599593581985935,0.05
