mjd,mag,magerr
1,21.603490649204097,0.05
4,21.602055716154233,0.05
5,21.600186144182324,0.05
6,21.596204362600595,0.05
7,21.591177058676628,0.05
8,21.586110390630303,0.05
9,21.58114247208274,0.05
10,21.576824237517137,0.05
11,21.572342052204398,0.05
12,21.567046326272326,0.05
13,21.56195226966937,0.05
14,21.556422236398326,0.05
15,21.54992716038459,0.05
16,21.54258641424952,0.05
47,21.634873035021236,0.05
48,21.633786018894263,0.05
49,21.631261277462507,0.05
50,21.62797647484492,0.05
51,21.624416376284294,0.05
52,21.620151448662703,0.05
53,21.61474782472917,0.05
54,21.608308148413066,0.05
55,21.601821507962093,0.05
56,21.59613581150878,0.05
57,21.59367324815444,0.05
58,21.593465750998185,0.05
59,21.594806592688307,0.05
60,21.596916401366222,0.05
61,21.599511315073663,0.05
62,21.60238936923809,0.05
159,21.40467188225525,0.05
160,21.397696327063237,0.05
161,21.389527008016834,0.05
162,21.380894278872255,0.05
163,21.372927016488482,0.05
164,21.36415667079421,0.05
165,21.35619447769728,0.05
166,21.350080572186464,0.05
167,21.346403376940636,0.05
168,21.34503630662011,0.05
169,21.34470404045286,0.05
170,21.34480690192968,0.05
171,21.345538248658194,0.05
172,21.34652903081369,0.05
173,21.348164378896477,0.05
174,21.35157080033307,0.05
188,21.495768566971925,0.05
189,21.50424492195676,0.05
190,21.512149399158965,0.05
191,21.519279618332483,0.05
192,21.524832507119207,0.05
193,21.52970415887946,0.05
194,21.534128717863204,0.05
195,21.53808095123943,0.05
292,21.441541970580253,0.05
293,21.444906260526757,0.05
294,21.448962137310737,0.05
295,21.4536811068589,0.05
296,21.460270745841477,0.05
297,21.467297209934934,0.05
298,21.474465175975944,0.05
299,21.482514224516514,0.05
300,21.49087702488115,0.05
301,21.498431960662934,0.05
302,21.50633532117383,0.05
303,21.5151663055698,0.05
304,21.524193080363,0.05
305,21.5338491991209,0.05
358,21.769878289766915,0.05
359,21.768863114252134,0.05
360,21.769599989302314,0.05
361,21.770286075512793,0.05
362,21.771085921582376,0.05
363,21.772855265439127,0.05
364,21.775480065113776,0.05
365,21.778329889999874,0.05
366,21.780228172261808,0.05
367,21.78290088408246,0.05
392,21.613558961506037,0.05
393,21.598261708870105,0.05
394,21.584735786382943,0.05
395,21.571818293007404,0.05
396,21.559276981720096,0.05
397,21.547592499463995,0.05
398,21.537130620236944,0.05
399,21.526400834840963,0.05
400,21.515692700107586,0.05
401,21.503933709506548,0.05
402,21.490277790321223,0.05
403,21.47352888750779,0.05
404,21.456795874273432,0.05
405,21.441845001105982,0.05
406,21.42842351013028,0.05
407,21.41513130583136,0.05
408,21.402805125914306,0.05
409,21.395271270219006,0.05
410,21.391092016023258,0.05
411,21.3866198695708,0.05
412,21.381100282477625,0.05
413,21.3766609214994,0.05
414,21.372777644484692,0.05
415,21.369508198720418,0.05
416,21.366994143656193,0.05
417,21.36503480426996,0.05
418,21.36487715557454,0.05
419,21.36614048053564,0.05
420,21.367660032231548,0.05
421,21.369112997576885,0.05
422,21.37086242303085,0.05
423,21.37310441424959,0.05
424,21.374864071131164,0.05
425,21.375868706130497,0.05
426,21.37671494171729,0.05
427,21.377197554390925,0.05
428,21.376864950546185,0.05
474,21.541998989717648,0.05
475,21.55049968586328,0.05
476,21.557944168238926,0.05
477,21.564172117536522,0.05
478,21.56946883893655,0.05
479,21.575775705781744,0.05
480,21.582237351601428,0.05
481,21.588225022887265,0.05
483,21.599632321718623,0.05
484,21.60469430957246,0.05
485,21.60978726001637,0.05
486,21.61467569050658,0.05
487,21.619671958762716,0.05
488,21.625449420764987,0.05
489,21.632266331157375,0.05
490,21.63992301100526,0.05
491,21.648478139346217,0.05
492,21.65673924111035,0.05
536,21.80357275438255,0.05
537,21.802018439809792,0.05
538,21.80175751670169,0.05
539,21.802860598574505,0.05
540,21.804435164733967,0.05
541,21.80735135803227,0.05
542,21.810791759989364,0.05
546,21.82323949715292,0.05
547,21.825768614577733,0.05
548,21.82755571517881,0.05
549,21.82875743610881,0.05
550,21.82904402177423,0.05
551,21.82737988383925,0.05
552,21.824843691917344,0.05
553,21.821454488493565,0.05
554,21.817994235880285,0.05
623,21.544840414200074,0.05
624,21.547286204309266,0.05
625,21.54948275474323,0.05
626,21.5514774907787,0.05
627,21.55393353185969,0.05
628,21.556854590883383,0.05
629,21.561591535812674,0.05
630,21.567023583299054,0.05
631,21.573094491523655,0.05
632,21.580154948077144,0.05
642,21.58348162751944,0.05
643,21.5739227077812,0.05
644,21.56395688956659,0.05
645,21.5536629701594,0.05
646,21.543550971163945,0.05
647,21.534706671845562,0.05
648,21.52614803327814,0.05
687,21.80804276763687,0.05
688,21.81549530749475,0.05
689,21.822739866792126,0.05
690,21.828686092616188,0.05
691,21.834115233281345,0.05
692,21.83854147806891,0.05
693,21.842800165832266,0.05
694,21.845933631131864,0.05
710,21.89656293139921,0.05
711,21.89522597982043,0.05
712,21.893779525614157,0.05
713,21.893043386557103,0.05
714,21.892880678685508,0.05
715,21.893801775550735,0.05
