mjd,mag,magerr
1,20.176162224829362,0.05
53,20.162709453691228,0.05
54,20.159896285640194,0.05
55,20.158512320231146,0.05
56,20.157592281510595,0.05
57,20.157159677094505,0.05
58,20.15657513325582,0.05
59,20.1565771382271,0.05
60,20.156680336684012,0.05
61,20.156378255511136,0.05
62,20.155214437495637,0.05
63,20.1542048416484,0.05
64,20.153463282712814,0.05
65,20.152927971938574,0.05
70,20.146025949869788,0.05
71,20.145909187685866,0.05
72,20.146365902344904,0.05
73,20.14707376528809,0.05
74,20.146582851522673,0.05
75,20.146101875959694,0.05
76,20.144858663724698,0.05
77,20.14281803931538,0.05
78,20.14092201991091,0.05
79,20.137636952115777,0.05
80,20.135488607398152,0.05
81,20.134681710064434,0.05
82,20.134592688869724,0.05
83,20.134306921985065,0.05
84,20.133116105779727,0.05
85,20.12943111682079,0.05
86,20.126756400462774,0.05
87,20.125712553215486,0.05
88,20.124924190099897,0.05
89,20.124224932239777,0.05
90,20.1239862907181,0.05
91,20.12346909855156,0.05
137,20.13634273068147,0.05
138,20.133322743979356,0.05
139,20.127621686089235,0.05
140,20.12336676390236,0.05
141,20.121486211347964,0.05
142,20.12065546684976,0.05
143,20.119831666414306,0.05
144,20.118925619217926,0.05
145,20.117533687356122,0.05
285,20.092203951423635,0.05
286,20.091030777123386,0.05
287,20.089628385425463,0.05
288,20.08927941187286,0.05
289,20.089624412043896,0.05
290,20.09033933898774,0.05
291,20.091229527647748,0.05
292,20.091144120615418,0.05
293,20.09080375986901,0.05
294,20.090180736094148,0.05
295,20.089740975020312,0.05
296,20.09004605308899,0.05
297,20.090255425655066,0.05
298,20.090525546773968,0.05
304,20.091904199245086,0.05
305,20.09206077801064,0.05
306,20.092938166024958,0.05
307,20.09341617231643,0.05
308,20.093705856703217,0.05
309,20.09460424448104,0.05
310,20.095971176491055,0.05
311,20.097431153641786,0.05
312,20.098745588308283,0.05
313,20.10039719670265,0.05
326,20.120927689679014,0.05
327,20.123139783468595,0.05
328,20.12531430475024,0.05
329,20.126956344577273,0.05
330,20.12818689211955,0.05
331,20.12788083400867,0.05
332,20.12708140286751,0.05
389,20.122368629038498,0.05
390,20.1223049268066,0.05
391,20.1224795484057,0.05
392,20.123207737674086,0.05
393,20.12362293375255,0.05
394,20.12416482727641,0.05
395,20.12502538613375,0.05
400,20.11972166814875,0.05
401,20.116507265157374,0.05
402,20.114346381706603,0.05
403,20.111978796899002,0.05
404,20.11067867793445,0.05
405,20.109512436639726,0.05
406,20.107970657487748,0.05
407,20.106923664080206,0.05
408,20.106822244356245,0.05
409,20.107228615636366,0.05
410,20.10806831607767,0.05
411,20.10865852074067,0.05
412,20.109302801442404,0.05
416,20.111733175822117,0.05
417,20.112065044992313,0.05
418,20.112729470388864,0.05
419,20.11343369358668,0.05
420,20.1143815740652,0.05
421,20.114879140809855,0.05
422,20.114986984742536,0.05
423,20.114719958733524,0.05
424,20.114866661486552,0.05
425,20.1157799033409,0.05
426,20.116843564066166,0.05
427,20.117794216323723,0.05
428,20.11870400878825,0.05
506,20.074868495004488,0.05
507,20.072932382208215,0.05
508,20.071159569716933,0.05
509,20.070069457280674,0.05
510,20.069288997175512,0.05
511,20.068916978744532,0.05
512,20.069124961297824,0.05
513,20.069071899948717,0.05
514,20.06899398023277,0.05
528,20.081416497655745,0.05
529,20.083289795658096,0.05
530,20.08484221779532,0.05
531,20.086551639730907,0.05
532,20.087490530592497,0.05
533,20.08886904464932,0.05
534,20.0904503866634,0.05
535,20.091682801615043,0.05
536,20.0918705572981,0.05
537,20.090918048291734,0.05
538,20.090195027254588,0.05
539,20.090662125898483,0.05
585,20.123076781304697,0.05
586,20.121536936251523,0.05
587,20.120696905718425,0.05
588,20.12097585045668,0.05
589,20.121565323610007,0.05
590,20.12256727159744,0.05
591,20.12340590104153,0.05
592,20.123800145062027,0.05
593,20.123574607124915,0.05
594,20.123029669486222,0.05
595,20.122403507933107,0.05
596,20.120974306303033,0.05
597,20.120483370219283,0.05
607,20.118834950141853,0.05
608,20.11772176336995,0.05
609,20.115389287352393,0.05
610,20.113626328189532,0.05
611,20.110127962792752,0.05
612,20.10720990083268,0.05
613,20.104357116796443,0.05
614,20.102199084520443,0.05
615,20.101554305603436,0.05
616,20.101301440149307,0.05
617,20.100790253419312,0.05
618,20.100047033709124,0.05
619,20.097884508979867,0.05
620,20.0958533501261,0.05
621,20.09383921985529,0.05
622,20.092590978897682,0.05
623,20.092093408963173,0.05
624,20.091025894809,0.05
625,20.089952539995885,0.05
626,20.08916842736543,0.05
641,20.07882701555176,0.05
642,20.079681678598725,0.05
643,20.08058488434994,0.05
644,20.080844365933764,0.05
645,20.081161392378966,0.05
646,20.08090656675278,0.05
647,20.08016128786293,0.05
648,20.079278351900705,0.05
649,20.07855861315965,0.05
650,20.07774339586046,0.05
651,20.0772328630242,0.05
654,20.07439525856929,0.05
655,20.07385116807105,0.05
656,20.073467752752656,0.05
657,20.073705650370236,0.05
658,20.074277978146817,0.05
659,20.07520958363974,0.05
