mjd,mag,magerr
1,20.88758838724052,0.05
101,20.599312802150116,0.05
102,20.611079838772845,0.05
103,20.621421156108646,0.05
104,20.63149240558497,0.05
105,20.64217386518019,0.05
106,20.65358836763047,0.05
107,20.664760681505776,0.05
108,20.675173753223014,0.05
109,20.684096798493506,0.05
110,20.690861316784513,0.05
111,20.696269094985844,0.05
169,20.504086668055855,0.05
170,20.49245079759148,0.05
171,20.48176057500313,0.05
172,20.47183534688167,0.05
173,20.460327606418723,0.05
174,20.450261492340566,0.05
175,20.44194431463381,0.05
176,20.43666737943294,0.05
197,20.332073146854718,0.05
198,20.33270758052715,0.05
199,20.331264523182533,0.05
200,20.329987645920063,0.05
201,20.32981802505204,0.05
202,20.33069872011091,0.05
203,20.33121830705064,0.05
204,20.331654519855185,0.05
205,20.32856676960845,0.05
275,20.5634153025593,0.05
276,20.56334744343615,0.05
277,20.563247430688783,0.05
278,20.56148815513354,0.05
279,20.559327927393248,0.05
280,20.556495054566405,0.05
281,20.55145625331749,0.05
284,20.533274295672435,0.05
285,20.527004647608273,0.05
286,20.521003284151014,0.05
287,20.515951410212587,0.05
288,20.51261194893639,0.05
289,20.509653746855484,0.05
290,20.506409420202452,0.05
291,20.50360672147429,0.05
292,20.50299566933814,0.05
293,20.500663622277692,0.05
297,20.489680223094446,0.05
298,20.48686819213598,0.05
299,20.48316224155912,0.05
300,20.47780676241782,0.05
301,20.47535948488939,0.05
302,20.47538445842182,0.05
303,20.476745027443293,0.05
304,20.478833625910873,0.05
305,20.480521305129734,0.05
306,20.481755625212493,0.05
310,20.486694667741652,0.05
311,20.484821208541995,0.05
312,20.482713194841388,0.05
313,20.480488140729328,0.05
314,20.479511336664267,0.05
315,20.480386012882455,0.05
316,20.482173177904166,0.05
317,20.484574384470697,0.05
318,20.48803640456733,0.05
319,20.49133457937571,0.05
320,20.494255744765134,0.05
321,20.497786411561357,0.05
322,20.502728706719147,0.05
323,20.507448875587123,0.05
324,20.51217345540558,0.05
325,20.515564214106483,0.05
326,20.517096855410152,0.05
327,20.515515490642123,0.05
328,20.514216387618283,0.05
329,20.51462926558225,0.05
368,20.512548558366383,0.05
369,20.50932048304346,0.05
370,20.504424542003584,0.05
371,20.49813043568789,0.05
372,20.491956831832404,0.05
373,20.4858798846821,0.05
374,20.480941354050422,0.05
375,20.477368956334153,0.05
376,20.473651138508465,0.05
377,20.4669913666906,0.05
411,20.531695310737184,0.05
412,20.52798283704262,0.05
413,20.522646064173465,0.05
414,20.519022160079707,0.05
415,20.51755442566617,0.05
416,20.517480960202384,0.05
417,20.519632748238173,0.05
418,20.522700778908252,0.05
491,20.588902967533137,0.05
492,20.594821959286286,0.05
493,20.59669074935892,0.05
494,20.598392994540582,0.05
495,20.602177359308705,0.05
496,20.60505715215465,0.05
497,20.60618870218908,0.05
498,20.607643543825098,0.05
499,20.6119426631006,0.05
500,20.617722361756996,0.05
501,20.623139973742063,0.05
502,20.62869262501828,0.05
503,20.63534962415209,0.05
504,20.64207278955852,0.05
521,20.73796618891786,0.05
522,20.74321787956128,0.05
523,20.748977971299404,0.05
524,20.754902808538723,0.05
525,20.760991642385356,0.05
526,20.768051353020503,0.05
527,20.776928246372755,0.05
528,20.78646353555103,0.05
544,20.882917910202742,0.05
545,20.889799729913854,0.05
546,20.89752431213561,0.05
547,20.906535100576697,0.05
548,20.916452123541283,0.05
549,20.92613037857938,0.05
550,20.93582678497541,0.05
551,20.944044017144044,0.05
552,20.951684149681874,0.05
553,20.95922860120877,0.05
554,20.968473496322396,0.05
555,20.978178051675563,0.05
556,20.986363475412666,0.05
557,20.992987488319308,0.05
558,20.99847974750127,0.05
559,21.00430217522446,0.05
560,21.00943548962571,0.05
561,21.014438766083337,0.05
570,21.03188226983115,0.05
571,21.034946410615525,0.05
572,21.036567521763182,0.05
573,21.03415311770207,0.05
574,21.0311937401107,0.05
575,21.02913900713319,0.05
576,21.028995498427953,0.05
577,21.029203484100826,0.05
578,21.03013802084491,0.05
608,20.935447479609245,0.05
609,20.93241699970111,0.05
610,20.931268158664317,0.05
611,20.92959053257362,0.05
612,20.927166729580925,0.05
613,20.92402910069699,0.05
614,20.92030080781671,0.05
615,20.91715336978603,0.05
616,20.914324744155202,0.05
617,20.913299823560912,0.05
618,20.912979051382727,0.05
619,20.912498817333578,0.05
631,20.908488175809005,0.05
632,20.90805340802786,0.05
633,20.908686560107775,0.05
634,20.90899997991618,0.05
635,20.90777362127269,0.05
636,20.904276674769214,0.05
637,20.900296298416016,0.05
638,20.894610179042424,0.05
639,20.887548857335894,0.05
640,20.881114348742607,0.05
641,20.873861135450007,0.05
642,20.867254136852345,0.05
685,20.80536024208012,0.05
686,20.791189247642727,0.05
687,20.779253279568216,0.05
688,20.768028413651244,0.05
689,20.753826256304016,0.05
690,20.734321465491085,0.05
691,20.71764153391758,0.05
692,20.704871243643105,0.05
693,20.69047756986584,0.05
694,20.677352130303042,0.05
695,20.666660634577518,0.05
696,20.657364973964384,0.05
697,20.64953101018653,0.05
