mjd,mag,magerr
1,20.423247971548413,0.05
5,20.442771729429587,0.05
6,20.448159262800537,0.05
7,20.453238681580793,0.05
8,20.45808259491121,0.05
9,20.462912410556378,0.05
10,20.46787876139239,0.05
11,20.47225774462739,0.05
12,20.475430770066488,0.05
13,20.47765797617385,0.05
14,20.479431634228938,0.05
15,20.48029376088717,0.05
16,20.481118361822872,0.05
17,20.48249816394496,0.05
18,20.484331020494004,0.05
83,20.451723381948263,0.05
84,20.45011450961956,0.05
85,20.448509899353276,0.05
86,20.446755317780024,0.05
87,20.44586888415609,0.05
88,20.4456995784901,0.05
89,20.44610235227517,0.05
90,20.44739728572069,0.05
91,20.449244947206246,0.05
92,20.451220680002585,0.05
93,20.453177800458455,0.05
96,20.460573314954907,0.05
97,20.463737753619647,0.05
98,20.466829627121406,0.05
99,20.470025063619666,0.05
100,20.473659180716886,0.05
101,20.47743376553141,0.05
102,20.48148635400974,0.05
103,20.485785712448823,0.05
104,20.490168722891745,0.05
105,20.49451736030283,0.05
106,20.498661961144727,0.05
107,20.50252495717921,0.05
108,20.506501956617292,0.05
109,20.510191053512692,0.05
110,20.513436434239473,0.05
111,20.516409249783557,0.05
112,20.51876597812622,0.05
113,20.520468107682312,0.05
167,20.361179003938453,0.05
168,20.35920246758048,0.05
169,20.356685380479583,0.05
170,20.35476164894849,0.05
171,20.35286325560036,0.05
172,20.35025297652401,0.05
173,20.34591741742465,0.05
174,20.341954989835095,0.05
175,20.33798843610996,0.05
176,20.334442750912807,0.05
284,20.47019124585642,0.05
285,20.47392305198604,0.05
286,20.47717886314745,0.05
287,20.480024628245822,0.05
288,20.482895433672333,0.05
289,20.486008631717006,0.05
290,20.488770530869722,0.05
291,20.49087015390655,0.05
292,20.49196018326935,0.05
293,20.49326135857499,0.05
294,20.495022233202143,0.05
463,20.044124822386856,0.05
464,20.045188527102404,0.05
465,20.046939014273768,0.05
466,20.04915319079783,0.05
467,20.051421298750277,0.05
468,20.0537554808083,0.05
469,20.05629904812448,0.05
470,20.059317822031637,0.05
471,20.062603012257547,0.05
493,20.14153900570397,0.05
494,20.144463853148075,0.05
495,20.14769244614414,0.05
496,20.151134254155245,0.05
497,20.154583853610795,0.05
498,20.158280565552054,0.05
499,20.162287483321684,0.05
500,20.166256106260086,0.05
501,20.169944322989245,0.05
502,20.17264045089896,0.05
503,20.174585455776374,0.05
504,20.176040831777208,0.05
505,20.177431415946806,0.05
506,20.178506461786775,0.05
507,20.179107019549996,0.05
508,20.179261286982857,0.05
509,20.17889583998457,0.05
515,20.174596629238657,0.05
516,20.174200912861615,0.05
517,20.172338513687414,0.05
518,20.168789882081107,0.05
519,20.164249668080892,0.05
520,20.15942388524396,0.05
521,20.153423069515206,0.05
522,20.14737484172411,0.05
523,20.14144035872281,0.05
524,20.136181442475483,0.05
525,20.13084880078025,0.05
526,20.122715002907846,0.05
527,20.113751233732636,0.05
528,20.10556256641093,0.05
532,20.088204872944154,0.05
533,20.085045526316883,0.05
534,20.08051555579045,0.05
535,20.073857716938683,0.05
536,20.066558813067978,0.05
537,20.059221037978823,0.05
538,20.052387809337453,0.05
539,20.04478032370114,0.05
540,20.03606135843031,0.05
541,20.02708207023172,0.05
542,20.018141508937582,0.05
543,20.009165855139024,0.05
544,20.001194359170064,0.05
545,19.993536914617742,0.05
546,19.985644774093792,0.05
559,19.81923909229463,0.05
560,19.80737555967594,0.05
561,19.79717342013243,0.05
562,19.788682866982576,0.05
563,19.78070861698371,0.05
564,19.772103112531504,0.05
565,19.763233448467666,0.05
566,19.754375191472043,0.05
567,19.74579035093121,0.05
568,19.73790542487209,0.05
569,19.729844036367687,0.05
583,19.670373274257337,0.05
584,19.66859830149479,0.05
585,19.667304377766605,0.05
586,19.66635707270884,0.05
587,19.66605180185565,0.05
588,19.665956893558963,0.05
589,19.665965734282217,0.05
590,19.666389582894674,0.05
616,19.761346306995456,0.05
617,19.766290078923056,0.05
618,19.770892393186294,0.05
619,19.775172865285036,0.05
620,19.778902063248488,0.05
621,19.782368026472476,0.05
622,19.785615325399185,0.05
623,19.78861753740258,0.05
646,19.896774297362292,0.05
647,19.902312218614547,0.05
648,19.90785409741583,0.05
649,19.913247778808305,0.05
650,19.918215895729922,0.05
651,19.922984887430523,0.05
652,19.9275277508195,0.05
681,19.99854215711124,0.05
682,19.9955650110335,0.05
683,19.993099723718338,0.05
684,19.990375260945235,0.05
685,19.98686533199247,0.05
686,19.98393399855086,0.05
687,19.981782888366375,0.05
688,19.98036994823726,0.05
689,19.979298545810785,0.05
690,19.978333918374894,0.05
691,19.977387663928617,0.05
692,19.976056238859492,0.05
693,19.975033108607526,0.05
694,19.973758253030105,0.05
695,19.971831963415546,0.05
696,19.968877321111485,0.05
697,19.966487222637475,0.05
698,19.96422046501825,0.05
699,19.962415070261052,0.05
700,19.960332519872587,0.05
701,19.958931981519974,0.05
702,19.958980180318854,0.05
703,19.959778384244196,0.05
704,19.961237302429787,0.05
705,19.96279667766793,0.05
706,19.96418525618683,0.05
