mjd,mag,magerr
1,21.702745282204482,0.05
77,21.739485684016977,0.05
78,21.73990565421797,0.05
79,21.740273270795676,0.05
80,21.740569103792645,0.05
81,21.740793028636098,0.05
82,21.74099463648823,0.05
83,21.741169412964005,0.05
84,21.741338559530682,0.05
85,21.741502744153756,0.05
86,21.741685630879992,0.05
87,21.741851156829902,0.05
88,21.741988143997283,0.05
89,21.74211575831429,0.05
90,21.742247441830223,0.05
135,21.74012929910551,0.05
136,21.739595349176035,0.05
137,21.739055691849607,0.05
138,21.738486965495277,0.05
139,21.737906276208967,0.05
140,21.737297532179106,0.05
141,21.736654586953485,0.05
142,21.73601072162645,0.05
145,21.734169746665692,0.05
146,21.733626663312556,0.05
147,21.733063079969305,0.05
148,21.732557024667635,0.05
149,21.732132396159805,0.05
150,21.731750856804233,0.05
151,21.73140652214841,0.05
152,21.73104506148345,0.05
153,21.73065938080527,0.05
154,21.73024920192173,0.05
166,21.72644559578834,0.05
167,21.726150507083027,0.05
168,21.7258693471316,0.05
169,21.725611985734737,0.05
170,21.72534175070242,0.05
171,21.725002076028538,0.05
172,21.724659588271017,0.05
173,21.724352592886213,0.05
174,21.724068386077967,0.05
175,21.72381290936429,0.05
176,21.72353253169822,0.05
200,21.714254995257996,0.05
201,21.713996347911667,0.05
202,21.71375601551525,0.05
203,21.713508280623408,0.05
204,21.71323590836939,0.05
205,21.712969110467064,0.05
206,21.71270540704696,0.05
207,21.712455781404778,0.05
208,21.712267427502987,0.05
241,21.71030015866085,0.05
242,21.709987220970042,0.05
243,21.709651482277756,0.05
244,21.709349353716327,0.05
245,21.70907876692946,0.05
246,21.708854966068962,0.05
247,21.708676809889702,0.05
248,21.70844204907298,0.05
249,21.708207799539032,0.05
250,21.70797350221843,0.05
251,21.707724422024974,0.05
252,21.707429001673,0.05
279,21.702247551453006,0.05
280,21.702069587870916,0.05
281,21.70194119069854,0.05
282,21.701819178579022,0.05
283,21.701696494037826,0.05
284,21.701580126202835,0.05
285,21.701484915796108,0.05
286,21.701385809624192,0.05
287,21.701250113284225,0.05
288,21.70109015894817,0.05
289,21.70087663486212,0.05
290,21.700593326500375,0.05
307,21.692800647021848,0.05
308,21.692505189638474,0.05
309,21.692180003874434,0.05
310,21.69179317431429,0.05
311,21.69134237664813,0.05
312,21.690883330703848,0.05
313,21.690372282729932,0.05
369,21.671490109809078,0.05
370,21.67123498179722,0.05
371,21.67094812375249,0.05
372,21.67067666874103,0.05
373,21.67047529459662,0.05
374,21.670317038598306,0.05
375,21.670175028844973,0.05
376,21.67000972053807,0.05
377,21.66980742804953,0.05
378,21.669642744349638,0.05
379,21.669587747098824,0.05
380,21.669582678574606,0.05
381,21.669573428304965,0.05
382,21.669555587744007,0.05
383,21.66953717046949,0.05
384,21.66952677842277,0.05
385,21.66955200885814,0.05
386,21.66955056560915,0.05
387,21.669504529044495,0.05
388,21.669462601800383,0.05
389,21.66941951905887,0.05
390,21.669354874205077,0.05
391,21.669287192534277,0.05
392,21.669227441301096,0.05
410,21.66778877232712,0.05
411,21.667926018569254,0.05
412,21.668017033597714,0.05
413,21.668105817972467,0.05
414,21.668193928626486,0.05
415,21.66828763688377,0.05
416,21.66843172233083,0.05
417,21.668605924300742,0.05
418,21.668812904876823,0.05
419,21.66900513656565,0.05
420,21.669189239291065,0.05
421,21.669393704382507,0.05
422,21.66964186513035,0.05
486,21.676503472339952,0.05
487,21.676456440359495,0.05
488,21.676440025376728,0.05
489,21.676411287790053,0.05
490,21.676411848149677,0.05
491,21.6764100194791,0.05
492,21.676423950476725,0.05
493,21.676450104619086,0.05
494,21.67650271912553,0.05
495,21.676597758533426,0.05
496,21.676713001698552,0.05
497,21.676832076617636,0.05
498,21.676933751105217,0.05
538,21.681493329678467,0.05
539,21.681485825789572,0.05
540,21.68145687938115,0.05
541,21.68140507302615,0.05
542,21.681350229275928,0.05
543,21.68125586432337,0.05
544,21.68113794624019,0.05
545,21.681034885253915,0.05
546,21.680954278939303,0.05
547,21.68089174105095,0.05
548,21.680833813004732,0.05
549,21.68079058634327,0.05
550,21.68078071412281,0.05
551,21.68073987170296,0.05
552,21.68063622860179,0.05
553,21.680523528392705,0.05
554,21.680413603387485,0.05
555,21.680277082933095,0.05
556,21.680131655508738,0.05
557,21.67999777131177,0.05
558,21.679883074324202,0.05
559,21.679784328296485,0.05
560,21.679626155674065,0.05
561,21.679402500849697,0.05
562,21.679145686657897,0.05
563,21.678942134713047,0.05
664,21.68730968077883,0.05
665,21.687409793152007,0.05
666,21.687513422784242,0.05
667,21.687554441772185,0.05
668,21.687585838424475,0.05
669,21.68760973182753,0.05
670,21.687616022727745,0.05
682,21.68612066740598,0.05
683,21.686073097788316,0.05
684,21.686008732370844,0.05
685,21.685997756813528,0.05
686,21.686027196123526,0.05
687,21.686070914964596,0.05
688,21.686137514960613,0.05
689,21.686220201746174,0.05
690,21.6863497488093,0.05
691,21.68650409803758,0.05
692,21.686684006466642,0.05
693,21.68686753514256,0.05
717,21.690280332379096,0.05
