mjd,mag,magerr
1,22.743932740348406,0.05
59,22.61067354136197,0.05
60,22.609867892186408,0.05
61,22.60860817177511,0.05
62,22.607568073366757,0.05
63,22.606926529377894,0.05
64,22.607054320436298,0.05
65,22.60811047936344,0.05
66,22.608415950765952,0.05
67,22.608083486385134,0.05
68,22.608161520084145,0.05
69,22.60855685010423,0.05
107,22.715128749576827,0.05
108,22.717651654689057,0.05
109,22.719137205388243,0.05
110,22.719619440412437,0.05
111,22.72015936929713,0.05
112,22.720842955713515,0.05
113,22.722127116408778,0.05
175,22.72983835174616,0.05
176,22.726191336173976,0.05
177,22.723137359454533,0.05
178,22.720004322709933,0.05
179,22.716117170576517,0.05
180,22.71197733904483,0.05
181,22.707908817911623,0.05
182,22.704440679267286,0.05
183,22.701590295011165,0.05
184,22.699599401163788,0.05
185,22.698480245185998,0.05
186,22.698268848774624,0.05
194,22.711352518998446,0.05
195,22.71302016014976,0.05
196,22.71466726343524,0.05
197,22.716434371419787,0.05
198,22.718590573188443,0.05
199,22.720495412424746,0.05
200,22.72221847787774,0.05
201,22.723971459675887,0.05
203,22.726704288140574,0.05
204,22.726953606473266,0.05
205,22.725716335392868,0.05
206,22.72438224437588,0.05
207,22.723124819800766,0.05
208,22.722305702082743,0.05
209,22.721765161695195,0.05
210,22.721466505333076,0.05
211,22.722399768958063,0.05
240,22.73060435056606,0.05
241,22.727668521592513,0.05
242,22.725674996191835,0.05
243,22.72404321818589,0.05
244,22.72204222737826,0.05
245,22.718492898279955,0.05
246,22.71381468694141,0.05
247,22.708266500242665,0.05
248,22.702730759714306,0.05
249,22.69634700094543,0.05
250,22.689919309652446,0.05
251,22.683950032055414,0.05
304,22.6660613179477,0.05
305,22.667523929265506,0.05
306,22.668696828600694,0.05
307,22.669176121297077,0.05
308,22.669576654932165,0.05
309,22.669438667950693,0.05
310,22.668821439057304,0.05
311,22.667191567106748,0.05
312,22.666105266180573,0.05
313,22.66600413843792,0.05
314,22.66653550951714,0.05
315,22.666952691213744,0.05
316,22.667213204147636,0.05
343,22.698878272807995,0.05
344,22.700554153887587,0.05
345,22.70242027313484,0.05
346,22.704356184936678,0.05
347,22.706252268054932,0.05
348,22.708746547653796,0.05
349,22.711735649940458,0.05
350,22.715084446321278,0.05
351,22.718541845748753,0.05
352,22.721915983381287,0.05
353,22.72543177399094,0.05
354,22.72940518914462,0.05
355,22.733714585716065,0.05
356,22.738131072379538,0.05
373,22.762457918010135,0.05
374,22.75777324218182,0.05
375,22.753132607847355,0.05
376,22.74875677767107,0.05
377,22.745305003962635,0.05
378,22.741754828976816,0.05
379,22.738809015562133,0.05
380,22.73606419144597,0.05
381,22.732996614709926,0.05
382,22.730853374507966,0.05
496,22.628619871320744,0.05
497,22.628013430091862,0.05
498,22.62783249941848,0.05
499,22.628274883672184,0.05
500,22.629561260395214,0.05
501,22.63091531314138,0.05
502,22.631766430549767,0.05
503,22.6328538761067,0.05
504,22.633527928839577,0.05
505,22.633164152531826,0.05
530,22.645040065066034,0.05
531,22.647402756174394,0.05
532,22.649202014344546,0.05
533,22.649922217382176,0.05
534,22.65070732502634,0.05
535,22.651813484355593,0.05
536,22.65267811415898,0.05
537,22.653305738354085,0.05
538,22.65444566999252,0.05
539,22.655483078299717,0.05
540,22.656962185664263,0.05
541,22.658279686510603,0.05
556,22.654408229433535,0.05
557,22.654174981137764,0.05
558,22.653841297340144,0.05
559,22.654232014943155,0.05
560,22.655507357722236,0.05
561,22.65681829738623,0.05
562,22.657766383705727,0.05
563,22.65828843679882,0.05
564,22.65876953521225,0.05
565,22.659974953736118,0.05
566,22.661718078187484,0.05
567,22.66444176386799,0.05
595,22.666274779247225,0.05
596,22.66566318580491,0.05
597,22.66596121899878,0.05
598,22.666805574838868,0.05
599,22.668326738458084,0.05
600,22.670478059295625,0.05
601,22.672281396681022,0.05
602,22.674084584552823,0.05
603,22.676085823819044,0.05
604,22.67788608581116,0.05
605,22.678995711762873,0.05
606,22.680021474517083,0.05
607,22.681650453389473,0.05
648,22.613904090248404,0.05
649,22.613138857076343,0.05
650,22.612050244542353,0.05
651,22.610233851719364,0.05
652,22.60791573107847,0.05
653,22.605468269353658,0.05
654,22.6024492551202,0.05
655,22.599183240516787,0.05
656,22.59549212747266,0.05
657,22.592365003675845,0.05
658,22.590268623304887,0.05
659,22.588725110346907,0.05
660,22.587584181437386,0.05
661,22.586363946267873,0.05
662,22.584463274791354,0.05
663,22.58254255457239,0.05
664,22.581005806951303,0.05
672,22.578345477783877,0.05
673,22.57834030806206,0.05
674,22.578745468781385,0.05
675,22.580313023990975,0.05
676,22.5822084081234,0.05
677,22.584267963661553,0.05
678,22.58636007725257,0.05
679,22.58784950508126,0.05
680,22.587692516063235,0.05
681,22.586183280521375,0.05
682,22.5837594604641,0.05
683,22.581385824863695,0.05
684,22.579004430272114,0.05
685,22.57705916725717,0.05
686,22.57616227666255,0.05
687,22.574805050414405,0.05
688,22.573512802649823,0.05
689,22.572194899969823,0.05
690,22.57117106195286,0.05
