mjd,mag,magerr
1,21.285863910180517,0.05
26,21.28700182448349,0.05
27,21.286321506425047,0.05
28,21.285625309203887,0.05
29,21.284863599758587,0.05
30,21.28394684723009,0.05
31,21.28279735855738,0.05
32,21.281589618890287,0.05
121,21.117687596748176,0.05
122,21.114454875875644,0.05
123,21.111182773886036,0.05
124,21.10787549247096,0.05
125,21.10451307692265,0.05
126,21.100950080793943,0.05
127,21.09724180393156,0.05
128,21.093334621353925,0.05
129,21.089415992046533,0.05
130,21.085346984933317,0.05
131,21.081037195972378,0.05
132,21.076770972183418,0.05
133,21.0725418095761,0.05
134,21.068194662359012,0.05
174,20.96200202530327,0.05
175,20.96046885403492,0.05
176,20.958839846820077,0.05
177,20.957202746567653,0.05
178,20.95568374231052,0.05
179,20.954263106286227,0.05
180,20.953005570006134,0.05
181,20.95184772796072,0.05
182,20.950758124232486,0.05
183,20.949774047164176,0.05
184,20.94889558771397,0.05
185,20.94814275347229,0.05
186,20.947452029095636,0.05
187,20.94676789577415,0.05
228,20.979072099968,0.05
229,20.98053097131544,0.05
230,20.981998280270112,0.05
231,20.983497925337822,0.05
232,20.985013645846685,0.05
233,20.986502847288286,0.05
234,20.987917181773405,0.05
235,20.98927383583638,0.05
236,20.990552793696914,0.05
237,20.991816098627872,0.05
238,20.993107324915037,0.05
239,20.994351146922632,0.05
240,20.99548391717766,0.05
291,21.0262267120251,0.05
292,21.02678385608008,0.05
293,21.027399499214333,0.05
294,21.028090582543776,0.05
295,21.028853848506806,0.05
296,21.029662958483748,0.05
297,21.03053847830933,0.05
312,21.04998087170295,0.05
313,21.05167774637696,0.05
314,21.053441926659723,0.05
315,21.055275125300703,0.05
316,21.057105824328595,0.05
317,21.058940374094895,0.05
318,21.060863547473268,0.05
319,21.06286853992227,0.05
320,21.064950820371642,0.05
321,21.067127322030906,0.05
322,21.069417797391942,0.05
323,21.07179123303056,0.05
324,21.074196955859726,0.05
325,21.076657944409725,0.05
326,21.079142903173512,0.05
327,21.081620604050876,0.05
328,21.08415058949999,0.05
329,21.086706196033383,0.05
330,21.08925967035163,0.05
342,21.118358657662533,0.05
343,21.12071580372554,0.05
344,21.123068368282382,0.05
345,21.125381902665303,0.05
346,21.127698342234076,0.05
347,21.130048238624262,0.05
348,21.132357677845754,0.05
349,21.134573546601864,0.05
350,21.1367324651143,0.05
351,21.13887724218349,0.05
352,21.140976740430197,0.05
357,21.15145712837755,0.05
358,21.153540446531927,0.05
359,21.155592288703126,0.05
360,21.157607019630127,0.05
361,21.15965470680461,0.05
362,21.161704879381496,0.05
363,21.163721218758816,0.05
364,21.1656784074544,0.05
365,21.1676134234557,0.05
378,21.195862059091205,0.05
379,21.1981412479308,0.05
380,21.200442305134835,0.05
381,21.2027373388267,0.05
382,21.205032748034405,0.05
383,21.20735933032288,0.05
384,21.209781071343308,0.05
385,21.212297896615574,0.05
473,21.37093166954383,0.05
474,21.37111245835613,0.05
475,21.371301482981558,0.05
476,21.3715826427054,0.05
477,21.37196590983067,0.05
478,21.372414017860528,0.05
479,21.372961986292317,0.05
480,21.373567331382084,0.05
481,21.374222644357253,0.05
482,21.375058379132504,0.05
483,21.37599108330999,0.05
484,21.376964211072455,0.05
485,21.378017437649667,0.05
486,21.379185858363137,0.05
487,21.38046523405321,0.05
488,21.3818699298807,0.05
489,21.38337536903746,0.05
490,21.384959086996112,0.05
491,21.386610776101243,0.05
492,21.388291678433553,0.05
493,21.38999185618112,0.05
494,21.39168654528634,0.05
495,21.393393222990575,0.05
496,21.395057905584217,0.05
497,21.39666151413845,0.05
498,21.3983176103689,0.05
499,21.40004866622325,0.05
500,21.401821031479905,0.05
501,21.403664072047356,0.05
502,21.405610200446112,0.05
503,21.407592568323885,0.05
504,21.40962797853806,0.05
506,21.413677021088084,0.05
507,21.415725422365448,0.05
508,21.41778862718926,0.05
509,21.41983583356258,0.05
510,21.421924587031846,0.05
511,21.424066289548357,0.05
512,21.426192782322552,0.05
513,21.42833807683261,0.05
514,21.430529697073673,0.05
515,21.4327992670814,0.05
516,21.435083792388333,0.05
561,21.536978777747912,0.05
562,21.539358785894898,0.05
563,21.54171353383878,0.05
564,21.543980447069593,0.05
565,21.546117636922737,0.05
566,21.548188204478144,0.05
567,21.550245621002325,0.05
568,21.552331977426938,0.05
569,21.55452275636042,0.05
570,21.55682495699677,0.05
571,21.559190622123275,0.05
572,21.561606081972236,0.05
587,21.598962839527353,0.05
588,21.601427520102924,0.05
589,21.60390940824528,0.05
590,21.606370213755618,0.05
591,21.608841087181197,0.05
592,21.611325954572216,0.05
593,21.613784054593744,0.05
625,21.68096452169508,0.05
626,21.682729905604468,0.05
627,21.684415047191557,0.05
628,21.68609707952013,0.05
629,21.687788012425578,0.05
630,21.689488775816365,0.05
631,21.691277517498428,0.05
632,21.693085094620308,0.05
633,21.694913323902334,0.05
634,21.696804143416223,0.05
635,21.698741413310934,0.05
636,21.70069020953816,0.05
669,21.78164811712292,0.05
670,21.78365427718348,0.05
671,21.7856644848435,0.05
