mjd,mag,magerr
1,21.549271810735995,0.05
2,21.546678207938193,0.05
3,21.545919106721648,0.05
4,21.546308979166504,0.05
5,21.54203222072882,0.05
6,21.536142016245286,0.05
7,21.53316658710957,0.05
8,21.53112787914069,0.05
9,21.53560194111622,0.05
10,21.55009174137745,0.05
11,21.57274965719666,0.05
12,21.599055578190622,0.05
13,21.620215480765147,0.05
132,21.632150694765777,0.05
133,21.653966692468266,0.05
134,21.67135959833623,0.05
135,21.683439413771318,0.05
136,21.69064263509906,0.05
137,21.699577730086027,0.05
138,21.711509501820693,0.05
139,21.7199825443111,0.05
140,21.713733924224037,0.05
141,21.700111014267172,0.05
142,21.69771407487618,0.05
155,21.5142971150455,0.05
156,21.512458943789134,0.05
157,21.509661036893313,0.05
158,21.50880360472926,0.05
159,21.517290461312292,0.05
160,21.521044494945535,0.05
161,21.52042786512876,0.05
162,21.512213759779833,0.05
163,21.496555532081537,0.05
175,21.346130787812932,0.05
176,21.323079633802244,0.05
177,21.317372378851907,0.05
178,21.315536397688412,0.05
179,21.31439483611458,0.05
180,21.31977813371821,0.05
181,21.32870273227855,0.05
182,21.343413382316037,0.05
183,21.359043953844527,0.05
184,21.368748025459702,0.05
185,21.359895336053974,0.05
186,21.3481894741576,0.05
187,21.341007234924113,0.05
188,21.337298352366837,0.05
244,21.5333328027994,0.05
245,21.532984156395905,0.05
246,21.545060940124124,0.05
247,21.55782074436886,0.05
248,21.57224032596708,0.05
249,21.59431563539048,0.05
250,21.610652779111867,0.05
251,21.61247405462135,0.05
252,21.611390416471643,0.05
253,21.61025353137648,0.05
254,21.604600415634046,0.05
255,21.59157440515829,0.05
256,21.582763814870127,0.05
257,21.574819706585593,0.05
258,21.56608839885822,0.05
259,21.55062652231826,0.05
260,21.528686022099016,0.05
261,21.516352194850704,0.05
262,21.51400340384614,0.05
263,21.514900590101952,0.05
270,21.500652571308954,0.05
271,21.50775441142968,0.05
272,21.51320083706765,0.05
273,21.5204985309907,0.05
274,21.51936587469158,0.05
275,21.5038640277321,0.05
276,21.486788833775215,0.05
277,21.466085982448213,0.05
278,21.43489125989796,0.05
279,21.399295789130015,0.05
280,21.3696723756832,0.05
281,21.34594083951813,0.05
282,21.323241552161498,0.05
288,21.352681683057263,0.05
289,21.36236646716136,0.05
290,21.37008105114139,0.05
291,21.373767415613138,0.05
292,21.376043823171322,0.05
293,21.377872690885987,0.05
294,21.37341526756419,0.05
295,21.358666398554114,0.05
296,21.33913826357773,0.05
297,21.323548147437073,0.05
298,21.319583017284877,0.05
299,21.325329254783917,0.05
300,21.33532012818099,0.05
301,21.355520351886675,0.05
341,21.526611124530184,0.05
342,21.52029500841362,0.05
343,21.517001652045856,0.05
344,21.52025228884451,0.05
345,21.536041090313525,0.05
346,21.557794957680066,0.05
347,21.58832379186611,0.05
348,21.62196240168536,0.05
349,21.638996760975438,0.05
350,21.63712103800895,0.05
351,21.622368823870637,0.05
352,21.58727884274932,0.05
353,21.553941997758876,0.05
403,21.775531018664147,0.05
404,21.747015814511805,0.05
405,21.703247895157567,0.05
406,21.664890960103826,0.05
407,21.62490529283334,0.05
408,21.583563792106993,0.05
409,21.543255845988803,0.05
410,21.512812272891658,0.05
464,21.51926865824057,0.05
465,21.546301865616336,0.05
466,21.56262686750879,0.05
467,21.571550789777227,0.05
468,21.570822518548333,0.05
469,21.56056397410739,0.05
470,21.54661628880948,0.05
471,21.532506273543156,0.05
472,21.521494244611894,0.05
473,21.515881448928603,0.05
474,21.509308668051595,0.05
475,21.49825387558986,0.05
476,21.48026701672277,0.05
477,21.447984034603728,0.05
511,21.485787729371943,0.05
512,21.50797214283231,0.05
513,21.53089577912079,0.05
514,21.552300293954666,0.05
515,21.57697240781635,0.05
516,21.605065874839447,0.05
517,21.635785684287548,0.05
518,21.663405377426237,0.05
519,21.682397982614397,0.05
520,21.697458878545127,0.05
521,21.700717071390322,0.05
522,21.685924089016275,0.05
523,21.65979413000536,0.05
524,21.634273066516577,0.05
525,21.60782729771713,0.05
526,21.58246484675508,0.05
527,21.554294645531364,0.05
528,21.526612209091773,0.05
529,21.508377329272683,0.05
530,21.491276768546648,0.05
531,21.469020983932673,0.05
586,21.46991323253402,0.05
587,21.46443542886741,0.05
588,21.459332965689605,0.05
589,21.458309676804653,0.05
590,21.46101276307696,0.05
591,21.46244536328006,0.05
592,21.458031601152335,0.05
593,21.450809453956957,0.05
594,21.43573517469394,0.05
595,21.42422085594216,0.05
686,21.52863418626206,0.05
687,21.52614708591795,0.05
688,21.50647620346151,0.05
689,21.479279873825313,0.05
690,21.452484153534606,0.05
691,21.439791470262513,0.05
692,21.435307183564113,0.05
693,21.432882355025434,0.05
694,21.430107430006423,0.05
695,21.420388899859113,0.05
696,21.410986399548626,0.05
697,21.405445807089585,0.05
698,21.401690311167705,0.05
699,21.40138602926894,0.05
700,21.413471702314133,0.05
701,21.42927758572582,0.05
702,21.43320744066326,0.05
703,21.433713190833934,0.05
704,21.43349887521972,0.05
705,21.424540805535408,0.05
