mjd,mag,magerr
1,21.09365479985592,0.05
19,21.10720153050145,0.05
20,21.10897725445175,0.05
21,21.110836025497655,0.05
22,21.112919878873292,0.05
23,21.11519513497975,0.05
24,21.117368617800715,0.05
25,21.11961603609442,0.05
69,21.132053266508215,0.05
70,21.130536471628027,0.05
71,21.129002148843036,0.05
72,21.12763318657685,0.05
73,21.126544186800068,0.05
74,21.125945587660944,0.05
75,21.125576143035936,0.05
88,21.121604805045443,0.05
89,21.121627623075305,0.05
90,21.12169390987335,0.05
91,21.12172350921923,0.05
92,21.121458406113938,0.05
93,21.120571394881445,0.05
94,21.119305417095056,0.05
102,21.106070471715093,0.05
103,21.104851108026757,0.05
104,21.103762622569754,0.05
105,21.10258950965386,0.05
106,21.101135517711377,0.05
107,21.099120682771137,0.05
108,21.096869922277158,0.05
109,21.094401280518177,0.05
125,21.058742179069988,0.05
126,21.055481875788068,0.05
127,21.052119652627503,0.05
128,21.049039175787193,0.05
129,21.046312985312248,0.05
130,21.043999262656122,0.05
131,21.04174718869431,0.05
132,21.03921254300092,0.05
133,21.03660961004855,0.05
134,21.034113005081714,0.05
135,21.031889394352,0.05
136,21.029784790968925,0.05
137,21.027836429820546,0.05
138,21.025905806670558,0.05
139,21.024087473338845,0.05
140,21.022301840808062,0.05
141,21.020616188858106,0.05
142,21.018762384161825,0.05
143,21.016787398498643,0.05
144,21.01484853800472,0.05
145,21.012662502834267,0.05
146,21.01030123898729,0.05
249,21.102334045182296,0.05
250,21.102318224021026,0.05
251,21.102371403480596,0.05
252,21.10259179340928,0.05
253,21.10292734099267,0.05
254,21.103309938437484,0.05
255,21.10364670285113,0.05
256,21.10396228457443,0.05
257,21.104616233697833,0.05
258,21.10539348858915,0.05
259,21.106406182518477,0.05
278,21.14411798382944,0.05
279,21.14631667204636,0.05
280,21.148534189626922,0.05
281,21.150742987930407,0.05
282,21.152558378144754,0.05
283,21.154256396337125,0.05
284,21.156169070785374,0.05
285,21.15792953053272,0.05
286,21.159485630168795,0.05
287,21.16098289707451,0.05
288,21.16232605724951,0.05
289,21.163351054331223,0.05
332,21.09982202637557,0.05
333,21.098920637538434,0.05
334,21.098035422823592,0.05
335,21.097474829683357,0.05
336,21.09719136908756,0.05
337,21.096897219063955,0.05
338,21.096616901877447,0.05
339,21.096440192376924,0.05
340,21.0965839890032,0.05
341,21.096898737104375,0.05
342,21.09728268627331,0.05
343,21.09744934753369,0.05
348,21.097575980887136,0.05
349,21.098063466535443,0.05
350,21.098584077961924,0.05
351,21.099286303952475,0.05
352,21.100084473244145,0.05
353,21.100905074439332,0.05
354,21.10182451765379,0.05
355,21.102628435853013,0.05
356,21.103535316377737,0.05
357,21.10477524773716,0.05
358,21.106407335238153,0.05
359,21.108505318682226,0.05
360,21.110812969489267,0.05
361,21.113176462417407,0.05
362,21.115654003727265,0.05
363,21.11820053160161,0.05
364,21.120866706846634,0.05
365,21.123660273505912,0.05
366,21.126506071040517,0.05
387,21.17130047537946,0.05
388,21.171768287680585,0.05
389,21.171837689316952,0.05
390,21.172082305202657,0.05
391,21.17256503815083,0.05
392,21.173312118012582,0.05
393,21.174214808642525,0.05
394,21.17534396264977,0.05
395,21.176600686138322,0.05
396,21.17771819246402,0.05
397,21.17857119543509,0.05
398,21.179012444966013,0.05
436,21.17133122482712,0.05
437,21.171903292218254,0.05
438,21.172492127953028,0.05
439,21.172986503323123,0.05
440,21.173276099668946,0.05
441,21.17349017964289,0.05
442,21.173772482905612,0.05
443,21.17391720240932,0.05
470,21.15787959951262,0.05
471,21.157360092281984,0.05
472,21.15708521653429,0.05
473,21.157046962646582,0.05
474,21.15716056625319,0.05
475,21.157269637821024,0.05
476,21.15709740419981,0.05
477,21.156887286909075,0.05
478,21.156639933479916,0.05
499,21.157875022561576,0.05
500,21.158191121327924,0.05
501,21.158381776749998,0.05
502,21.158517249222037,0.05
503,21.158551981621947,0.05
504,21.158517497023816,0.05
505,21.158653334566786,0.05
506,21.159091450965484,0.05
507,21.159668124000838,0.05
508,21.160333104806462,0.05
509,21.16112810108246,0.05
510,21.161950945417182,0.05
511,21.16289054956649,0.05
512,21.16407513172971,0.05
557,21.2172512664447,0.05
558,21.21812660267407,0.05
559,21.219128460754796,0.05
560,21.220206633866916,0.05
561,21.221511317138926,0.05
562,21.222975824139873,0.05
563,21.22455790642315,0.05
564,21.226090543326812,0.05
565,21.227500167900367,0.05
566,21.228832107625244,0.05
591,21.234210973847404,0.05
592,21.233709838210963,0.05
593,21.23310193038906,0.05
594,21.232181796358425,0.05
595,21.230979607487775,0.05
596,21.22985482407133,0.05
597,21.228505320504844,0.05
598,21.22713907042087,0.05
599,21.225564463619598,0.05
600,21.223405944897998,0.05
601,21.22121180083993,0.05
602,21.219244165981955,0.05
603,21.217729964577508,0.05
604,21.216305942484205,0.05
605,21.215195148985906,0.05
606,21.214480825252004,0.05
607,21.213696999169706,0.05
608,21.212379029645994,0.05
609,21.211166882997226,0.05
610,21.210070001548807,0.05
730,21.134074736230396,0.05
