mjd,mag,magerr
1,19.516431457730256,0.05
41,19.543707389076424,0.05
42,19.54413275519486,0.05
43,19.544641433731066,0.05
44,19.545028151349264,0.05
45,19.54540521913743,0.05
46,19.54578453751551,0.05
47,19.54593609082817,0.05
48,19.545830043299823,0.05
49,19.54567265769166,0.05
50,19.545693757092245,0.05
51,19.54586076184723,0.05
52,19.54617605526054,0.05
53,19.54639717487742,0.05
54,19.546461315510804,0.05
69,19.553704423159083,0.05
70,19.554168038193858,0.05
71,19.55455885103975,0.05
72,19.5547428742642,0.05
73,19.55472983180396,0.05
74,19.55446716066988,0.05
75,19.55418511590775,0.05
76,19.553733440420608,0.05
77,19.552855470757443,0.05
108,19.533628886065905,0.05
109,19.532610588471535,0.05
110,19.53177168134564,0.05
111,19.530990980667475,0.05
112,19.530187704756905,0.05
113,19.529357027972786,0.05
114,19.528504060719392,0.05
130,19.522885209505198,0.05
131,19.52236147825375,0.05
132,19.521602991583187,0.05
133,19.520717436821407,0.05
134,19.519752980941128,0.05
135,19.51887908820421,0.05
136,19.518265444313805,0.05
137,19.517819277116367,0.05
138,19.516961295614514,0.05
187,19.42861376744012,0.05
188,19.425928221660563,0.05
189,19.423337292228005,0.05
190,19.420718822149688,0.05
191,19.418030777528323,0.05
192,19.41530141741294,0.05
193,19.41272333799096,0.05
194,19.410114158020882,0.05
195,19.40760822526186,0.05
196,19.405270815555006,0.05
197,19.403060674442223,0.05
216,19.372544123822543,0.05
217,19.371938091438444,0.05
218,19.371601053932444,0.05
219,19.371275713946993,0.05
220,19.370860076718053,0.05
221,19.37056093187858,0.05
222,19.370421452715355,0.05
223,19.37039097139948,0.05
224,19.370306573273105,0.05
225,19.370210079061373,0.05
226,19.369929591728855,0.05
229,19.368298536207,0.05
230,19.367562795521444,0.05
231,19.36685679112626,0.05
232,19.366157878935134,0.05
233,19.36553993838333,0.05
234,19.364874641430198,0.05
235,19.364013833298962,0.05
236,19.36305506401309,0.05
238,19.360663072886588,0.05
239,19.35903278776572,0.05
240,19.357475736662316,0.05
241,19.3557754196517,0.05
242,19.353788459112018,0.05
243,19.351291163292863,0.05
244,19.348474977724102,0.05
245,19.345102232561224,0.05
246,19.341454424683512,0.05
247,19.337722300483343,0.05
248,19.33392822631918,0.05
249,19.330080941456934,0.05
282,19.108441755615978,0.05
283,19.10310147714167,0.05
284,19.09795139069282,0.05
285,19.09270397254766,0.05
286,19.087321356285408,0.05
287,19.082028354182945,0.05
288,19.07691079094389,0.05
289,19.071869418712488,0.05
290,19.06680664424153,0.05
291,19.06191224373861,0.05
292,19.056978201119357,0.05
293,19.051989916971344,0.05
302,19.007581379667975,0.05
303,19.003426149785646,0.05
304,18.99969659116673,0.05
305,18.99597750392305,0.05
306,18.99246107762236,0.05
307,18.989147900656683,0.05
308,18.985967422413744,0.05
309,18.98276748673586,0.05
310,18.97950149826965,0.05
311,18.97635011815185,0.05
312,18.973258733701734,0.05
313,18.970281483040218,0.05
372,19.050917224184367,0.05
373,19.053644312028204,0.05
374,19.05630222865306,0.05
375,19.058781695964065,0.05
376,19.06108523928608,0.05
377,19.063428837460854,0.05
378,19.065939318796588,0.05
379,19.068703986908822,0.05
380,19.071663388710796,0.05
381,19.07462384666848,0.05
382,19.07735858285634,0.05
383,19.079857013079454,0.05
384,19.08215890167161,0.05
385,19.08432459128442,0.05
386,19.086407478916463,0.05
387,19.08844543162214,0.05
388,19.090242932174824,0.05
389,19.09175168633724,0.05
390,19.09305396772448,0.05
391,19.094357072879127,0.05
560,18.95977177707234,0.05
561,18.959377000338655,0.05
562,18.958839455103224,0.05
563,18.958031067769348,0.05
564,18.956878343534747,0.05
565,18.95542357054635,0.05
566,18.953560505879075,0.05
567,18.9516846320197,0.05
568,18.9498538194835,0.05
569,18.948039850532872,0.05
570,18.946263522186676,0.05
571,18.94419990455183,0.05
572,18.941900895862737,0.05
573,18.93951903547481,0.05
574,18.936993888491124,0.05
575,18.934216807499233,0.05
576,18.931167493620542,0.05
577,18.927970843253853,0.05
578,18.924161721143484,0.05
579,18.9202844973426,0.05
580,18.91625753671834,0.05
631,18.727205081580216,0.05
632,18.725597529649626,0.05
633,18.724086636983536,0.05
634,18.722774234540587,0.05
635,18.721581720546702,0.05
636,18.720319512535646,0.05
637,18.71891096853468,0.05
638,18.717418010772242,0.05
639,18.71570189781766,0.05
640,18.71394591188183,0.05
641,18.71221412178614,0.05
642,18.71055147474525,0.05
643,18.70927841087984,0.05
644,18.708523104209,0.05
645,18.70815811245611,0.05
646,18.707882110577934,0.05
674,18.694112058596737,0.05
675,18.69192993720997,0.05
676,18.689428589852177,0.05
677,18.68665868010799,0.05
678,18.684108513150797,0.05
679,18.681639279510243,0.05
680,18.679294736199502,0.05
681,18.677246409787834,0.05
682,18.675336664824023,0.05
683,18.673569737878204,0.05
684,18.67214921702898,0.05
685,18.6708966293071,0.05
686,18.669647870051243,0.05
687,18.668591042406995,0.05
688,18.667429700706982,0.05
689,18.666383774811486,0.05
690,18.665476100739873,0.05
