mjd,mag,magerr
1,20.636580512344658,0.05
56,20.62470786921765,0.05
57,20.624600988312217,0.05
58,20.624474475537646,0.05
59,20.624323008508505,0.05
60,20.62417064489761,0.05
61,20.624001398896134,0.05
62,20.623823852917717,0.05
63,20.62365488985734,0.05
120,20.623717461254024,0.05
121,20.623726315629703,0.05
122,20.62373059222181,0.05
123,20.62375179891172,0.05
124,20.623792186209123,0.05
125,20.623825103889438,0.05
126,20.623862207828488,0.05
127,20.623919977156923,0.05
128,20.62399118292293,0.05
129,20.62405024709765,0.05
130,20.624075516256163,0.05
131,20.624073965723163,0.05
132,20.62404038921543,0.05
139,20.624144111365844,0.05
140,20.624223396632537,0.05
141,20.62432152062457,0.05
142,20.624456616531013,0.05
143,20.624588520417795,0.05
144,20.624728339692687,0.05
145,20.624880880706733,0.05
146,20.625031663157237,0.05
147,20.62519823636014,0.05
148,20.62536670716961,0.05
149,20.625529248616935,0.05
150,20.6256896494422,0.05
151,20.625863961729046,0.05
171,20.630613387085056,0.05
172,20.630900553397773,0.05
173,20.63118235790474,0.05
174,20.631449971156606,0.05
175,20.631694827017974,0.05
176,20.6319133569558,0.05
177,20.632130924319988,0.05
178,20.6323606860366,0.05
179,20.6325958583354,0.05
180,20.63284429034413,0.05
181,20.63310296560197,0.05
182,20.633360729305586,0.05
183,20.633622570766484,0.05
184,20.63388541398131,0.05
211,20.639910485991074,0.05
212,20.640140860294785,0.05
213,20.64037026322668,0.05
214,20.640621374233824,0.05
215,20.640887531031375,0.05
216,20.641155284584165,0.05
217,20.64143907858972,0.05
218,20.64173571928813,0.05
219,20.64202595435355,0.05
220,20.642304805734575,0.05
221,20.64257264720606,0.05
264,20.652956022990857,0.05
265,20.653076734365236,0.05
266,20.65320062124446,0.05
267,20.653312322883032,0.05
268,20.653409559722725,0.05
269,20.65350685830615,0.05
270,20.653592960645504,0.05
271,20.65366240048798,0.05
272,20.653721055728248,0.05
273,20.65376514104633,0.05
274,20.653787563366087,0.05
275,20.653790546035886,0.05
276,20.653799979824107,0.05
277,20.6538187802908,0.05
278,20.65382842213271,0.05
279,20.6538350749096,0.05
280,20.653836987181727,0.05
281,20.653840349643524,0.05
315,20.650158362335553,0.05
316,20.65014703865871,0.05
317,20.650152994689513,0.05
318,20.650171322886074,0.05
319,20.650209295657298,0.05
320,20.6502670498057,0.05
321,20.65033467684338,0.05
322,20.650417352500945,0.05
323,20.650506031664314,0.05
330,20.650981828723353,0.05
331,20.651041901605034,0.05
332,20.651087346637432,0.05
333,20.651108589144222,0.05
334,20.651109820889793,0.05
335,20.65108697972554,0.05
336,20.651052013397454,0.05
337,20.65103000966362,0.05
338,20.651018228566578,0.05
339,20.651026276505085,0.05
340,20.65104753270743,0.05
341,20.651079368778532,0.05
342,20.65111206737516,0.05
343,20.651148192448908,0.05
344,20.651177819689686,0.05
345,20.65121673673797,0.05
346,20.651252037245918,0.05
468,20.653849168492748,0.05
469,20.653620019245928,0.05
470,20.653392340386922,0.05
471,20.65317669421723,0.05
472,20.652958000729036,0.05
473,20.65276633605246,0.05
474,20.652590151499602,0.05
475,20.65242105248982,0.05
476,20.652275859594603,0.05
477,20.652142169608787,0.05
478,20.651976896049312,0.05
479,20.651792805722316,0.05
503,20.650533584055644,0.05
504,20.65042557887346,0.05
505,20.650320034662577,0.05
506,20.650217111465643,0.05
507,20.650105288807147,0.05
508,20.64997294655719,0.05
509,20.649831008094715,0.05
510,20.64970920638192,0.05
511,20.649618300078494,0.05
512,20.649544089016423,0.05
513,20.649471977954484,0.05
514,20.649411814218233,0.05
515,20.649363746624793,0.05
516,20.649314694439873,0.05
517,20.649259363811517,0.05
518,20.64919545980201,0.05
519,20.649114323533347,0.05
520,20.649022241288684,0.05
521,20.648920200979255,0.05
522,20.648814502088477,0.05
523,20.648703197464833,0.05
524,20.648569165772194,0.05
525,20.648424777217976,0.05
526,20.648302686599145,0.05
527,20.64818041936828,0.05
592,20.640509005827475,0.05
593,20.640464866646248,0.05
594,20.640399493456194,0.05
595,20.640302624154423,0.05
596,20.640200203929275,0.05
597,20.64008368056691,0.05
598,20.639956952508406,0.05
645,20.638317856135806,0.05
646,20.63824315741069,0.05
647,20.63818381857846,0.05
648,20.638142344975442,0.05
649,20.63811049206742,0.05
650,20.638075914464984,0.05
651,20.638013271038865,0.05
652,20.63794059918977,0.05
653,20.637875578984584,0.05
654,20.637808046875584,0.05
655,20.637740026501753,0.05
656,20.637665637451143,0.05
657,20.637588761513165,0.05
658,20.637515532611054,0.05
665,20.6367436116709,0.05
666,20.636586253152664,0.05
667,20.636442785556632,0.05
668,20.636313206646825,0.05
669,20.63620442895536,0.05
670,20.63611034218369,0.05
671,20.636041280150856,0.05
672,20.63596669147119,0.05
681,20.635814221879905,0.05
682,20.63584508255945,0.05
683,20.635899152435876,0.05
684,20.635936972495962,0.05
685,20.63596093569341,0.05
686,20.63598120575673,0.05
687,20.63599970700593,0.05
688,20.636025333302292,0.05
689,20.636014445068234,0.05
720,20.640455006347743,0.05
